cgpa,current_semester,total_semesters,min_cgpa_required,cgpa_gap,skills_overlap_count,skills_overlap_pct,location_match,type_preference_match,graduation_year_match,financial_need,is_scholarship,days_until_deadline,urgency_score,quality_signal,match_score
2.1,9,9,3.2,-1.1,0,0.0,1,1,1,0,0,42,0.25,0.0,0.3593
2.75,3,7,2.5,0.25,1,0.125,0,1,0,0,0,55,0.2029,0.125,0.3488
3.05,8,9,3.5,-0.45,8,1.0,0,0,0,1,0,73,0.1609,0.0,0.2612
2.2,7,9,3.0,-0.8,3,0.375,1,1,1,0,0,75,0.1573,0.0,0.434
3.67,6,9,0.0,3.67,5,0.625,1,1,0,0,0,66,0.175,0.625,0.5967
2.1,8,8,0.0,2.1,0,0.0,1,1,1,0,0,47,0.2295,0.0,0.6839
3.85,9,10,0.0,3.85,0,0.0,1,1,0,0,0,20,0.4118,0.0,0.4555
2.2,3,7,2.8,-0.6,3,0.375,1,1,1,0,0,68,0.1707,0.0,0.5284
3.69,6,10,3.2,0.49,6,0.75,1,1,1,1,1,61,0.1867,0.75,0.9928
3.81,3,7,2.8,1.01,6,0.75,1,1,1,1,0,81,0.1474,0.75,0.8787
3.96,4,6,2.8,1.16,8,1.0,0,0,1,1,0,65,0.1772,1.0,0.7727
3.6,8,10,2.8,0.8,1,0.125,1,1,1,0,0,13,0.5185,0.125,0.7096
3.56,9,10,2.8,0.76,1,0.125,0,1,0,0,1,52,0.2121,0.125,0.3967
3.28,5,6,3.0,0.28,4,0.5,1,0,1,0,0,65,0.1772,0.5,0.828
3.56,4,8,2.8,0.76,4,0.5,1,1,1,0,1,90,0.1346,0.5,0.826
2.27,6,8,3.0,-0.73,0,0.0,1,0,0,0,0,30,0.3182,0.0,0.1414
3.07,6,7,3.5,-0.43,4,0.5,1,0,0,0,0,78,0.1522,0.0,0.2636
3.03,8,8,2.8,0.23,8,1.0,0,1,1,1,0,26,0.35,1.0,0.8493
3.72,6,9,0.0,3.72,1,0.125,1,1,1,0,0,34,0.2917,0.125,0.6763
2.93,4,8,0.0,2.93,7,0.875,1,1,1,0,0,87,0.1386,0.875,0.9163
2.77,4,8,2.8,-0.03,4,0.5,0,1,0,0,1,15,0.4828,0.0,0.3426
3.28,7,10,2.5,0.78,4,0.5,1,0,1,1,1,19,0.4242,0.5,0.739
2.53,5,7,3.5,-0.97,5,0.625,1,1,1,0,0,76,0.1556,0.0,0.5539
2.28,6,9,3.0,-0.72,6,0.75,1,0,1,1,0,83,0.1443,0.0,0.5046
2.96,3,7,2.8,0.16,5,0.625,0,0,1,0,0,10,0.5833,0.625,0.6113
2.83,7,10,3.0,-0.17,0,0.0,0,1,1,0,1,75,0.1573,0.0,0.4464
2.47,4,7,2.5,-0.03,2,0.25,1,1,1,0,0,54,0.2059,0.0,0.6483
2.74,8,10,3.2,-0.46,7,0.875,1,0,1,0,0,80,0.1489,0.0,0.5134
2.73,5,9,0.0,2.73,0,0.0,1,0,1,0,0,45,0.2373,0.0,0.5686
2.65,6,7,3.0,-0.35,6,0.75,0,1,0,1,1,53,0.209,0.0,0.4345
2.76,7,9,3.5,-0.74,4,0.5,1,0,1,1,0,21,0.4,0.0,0.4561
3.37,4,7,3.0,0.37,1,0.125,1,1,1,0,0,53,0.209,0.125,0.7008
2.59,7,7,3.2,-0.61,1,0.125,1,1,1,0,1,38,0.2692,0.0,0.4326
3.9,6,7,2.8,1.1,8,1.0,1,0,1,0,0,37,0.2745,1.0,0.861
3.83,5,9,3.2,0.63,0,0.0,1,1,1,1,0,26,0.35,0.0,0.7571
2.96,3,7,2.8,0.16,0,0.0,1,1,1,0,1,37,0.2745,0.0,0.6993
2.66,4,8,3.0,-0.34,0,0.0,1,1,1,0,0,16,0.4667,0.0,0.4571
3.07,6,8,0.0,3.07,5,0.625,0,1,0,0,0,77,0.1538,0.625,0.6152
3.7,3,6,2.5,1.2,8,1.0,1,1,1,1,0,37,0.2745,1.0,0.8521
3.31,4,7,2.8,0.51,1,0.125,1,1,1,0,0,35,0.2857,0.125,0.7516
3.61,5,7,0.0,3.61,7,0.875,0,1,1,0,0,89,0.1359,0.875,0.8235
3.07,5,7,3.0,0.07,6,0.75,0,1,1,0,0,44,0.2414,0.75,0.8575
3.27,6,10,3.2,0.07,2,0.25,1,0,1,1,0,64,0.1795,0.25,0.7491
2.58,3,7,3.5,-0.92,0,0.0,0,1,1,0,1,90,0.1346,0.0,0.2878
3.47,7,8,0.0,3.47,4,0.5,0,0,1,1,0,78,0.1522,0.5,0.6468
2.4,9,9,3.5,-1.1,0,0.0,1,1,1,1,0,32,0.3043,0.0,0.3978
3.39,9,9,0.0,3.39,1,0.125,0,1,1,0,0,48,0.2258,0.125,0.5482
3.72,9,9,2.8,0.92,4,0.5,0,1,1,1,1,75,0.1573,0.5,0.903
2.26,6,8,3.2,-0.94,7,0.875,0,0,1,1,0,46,0.2333,0.0,0.3983
3.23,10,10,0.0,3.23,8,1.0,0,1,1,0,1,25,0.359,1.0,0.9158
2.19,10,10,0.0,2.19,5,0.625,1,1,1,1,1,48,0.2258,0.625,0.9079
3.45,7,7,0.0,3.45,2,0.25,1,1,1,0,1,3,0.8235,0.25,0.7839
2.17,2,6,2.8,-0.63,2,0.25,0,1,0,0,1,80,0.1489,0.0,0.2078
3.87,3,7,3.2,0.67,5,0.625,1,1,1,0,0,54,0.2059,0.625,0.8272
2.27,8,10,0.0,2.27,1,0.125,1,1,0,1,1,24,0.3684,0.125,0.5521
3.92,8,10,0.0,3.92,4,0.5,0,1,1,1,0,44,0.2414,0.5,0.8013
3.6,9,9,2.8,0.8,6,0.75,1,0,0,0,0,3,0.8235,0.75,0.659
3.19,6,9,2.5,0.69,7,0.875,1,1,1,1,0,71,0.1647,0.875,0.9244
3.57,7,7,3.0,0.57,0,0.0,0,1,0,1,1,48,0.2258,0.0,0.4946
3.59,8,8,3.5,0.09,2,0.25,1,0,1,1,0,1,0.9333,0.25,0.7385
3.89,6,6,3.0,0.89,2,0.25,0,1,1,0,1,42,0.25,0.25,0.7449
2.51,4,8,3.2,-0.69,4,0.5,1,1,1,0,1,7,0.6667,0.0,0.513
3.18,3,6,2.8,0.38,1,0.125,1,0,1,0,0,35,0.2857,0.125,0.5831
2.19,3,6,3.2,-1.01,8,1.0,1,1,1,0,0,78,0.1522,0.0,0.5811
3.23,9,10,2.5,0.73,8,1.0,0,1,0,0,0,59,0.1918,1.0,0.6787
2.34,9,10,0.0,2.34,2,0.25,1,1,1,0,0,44,0.2414,0.25,0.7346
3.13,7,9,3.0,0.13,3,0.375,1,1,1,0,0,47,0.2295,0.375,0.7431
3.14,5,9,0.0,3.14,3,0.375,0,1,1,1,0,46,0.2333,0.375,0.6602
2.93,5,7,3.2,-0.27,0,0.0,1,1,1,0,0,9,0.6087,0.0,0.4825
3.05,7,8,3.0,0.05,7,0.875,1,0,1,0,0,21,0.4,0.875,0.8791
3.53,7,9,3.5,0.03,7,0.875,0,0,1,1,0,74,0.1591,0.875,0.7764
3.6,5,8,2.5,1.1,2,0.25,1,0,1,0,0,84,0.1429,0.25,0.6632
2.98,5,7,2.8,0.18,4,0.5,0,0,1,1,0,14,0.5,0.5,0.6572
3.2,6,7,3.0,0.2,3,0.375,1,0,1,1,1,83,0.1443,0.375,0.6372
3.86,8,10,2.5,1.36,2,0.25,0,1,1,0,0,3,0.8235,0.25,0.6642
2.24,7,7,2.8,-0.56,2,0.25,0,1,1,0,0,47,0.2295,0.0,0.4198
2.23,7,10,3.0,-0.77,0,0.0,1,0,0,0,0,75,0.1573,0.0,0.0795
2.18,8,9,3.5,-1.32,7,0.875,1,1,1,0,0,20,0.4118,0.0,0.5563
3.32,10,10,3.0,0.32,5,0.625,0,0,1,0,1,86,0.14,0.625,0.7263
2.84,5,8,0.0,2.84,8,1.0,1,1,1,0,0,89,0.1359,1.0,0.9054
3.55,4,7,2.8,0.75,0,0.0,1,1,1,0,0,39,0.2642,0.0,0.7618
3.34,2,6,2.8,0.54,5,0.625,1,1,0,0,0,81,0.1474,0.625,0.7868
2.67,5,8,0.0,2.67,5,0.625,1,0,1,0,1,8,0.6364,0.625,0.7969
3.8,3,7,2.8,1.0,5,0.625,1,1,1,0,0,47,0.2295,0.625,0.921
3.53,5,6,2.5,1.03,8,1.0,1,1,0,0,0,27,0.3415,1.0,0.6832
2.54,6,10,0.0,2.54,3,0.375,0,0,0,0,0,57,0.1972,0.375,0.3202
2.73,9,10,2.8,-0.07,1,0.125,1,1,1,1,0,23,0.3784,0.0,0.4881
2.63,5,7,2.5,0.13,0,0.0,0,1,1,1,1,40,0.2593,0.0,0.6829
2.32,9,9,2.8,-0.48,4,0.5,0,0,1,1,0,66,0.175,0.0,0.3801
2.3,5,8,2.5,-0.2,1,0.125,1,1,1,0,0,19,0.4242,0.0,0.5125
3.87,5,8,3.0,0.87,1,0.125,0,1,1,0,0,76,0.1556,0.125,0.5546
2.88,6,9,2.5,0.38,1,0.125,1,1,1,1,1,62,0.1842,0.125,0.7512
2.77,6,8,3.2,-0.43,2,0.25,1,1,1,1,0,23,0.3784,0.0,0.4843
3.46,7,10,0.0,3.46,1,0.125,1,1,1,1,1,61,0.1867,0.125,0.7194
3.11,2,6,2.8,0.31,4,0.5,1,0,1,0,0,29,0.3256,0.5,0.7247
3.87,9,9,2.5,1.37,5,0.625,1,0,1,0,1,50,0.2188,0.625,0.7789
3.56,9,10,2.5,1.06,2,0.25,1,1,1,0,1,55,0.2029,0.25,0.7537
2.96,6,10,2.8,0.16,1,0.125,0,1,1,1,1,74,0.1591,0.125,0.656
2.75,5,6,3.2,-0.45,5,0.625,0,1,1,1,1,32,0.3043,0.0,0.4592
3.97,3,6,3.2,0.77,0,0.0,1,0,0,1,1,41,0.2545,0.0,0.4701
3.44,5,9,2.5,0.94,6,0.75,1,1,1,1,1,40,0.2593,0.75,0.9971
3.9,8,10,2.5,1.4,3,0.375,1,1,1,1,0,78,0.1522,0.375,0.7795
2.24,9,10,3.0,-0.76,3,0.375,0,1,0,0,0,76,0.1556,0.0,0.1765
3.7,6,10,2.8,0.9,2,0.25,0,1,1,1,0,20,0.4118,0.25,0.7199
3.27,3,6,2.5,0.77,2,0.25,1,0,1,1,0,10,0.5833,0.25,0.6245
2.24,8,8,3.0,-0.76,1,0.125,1,0,1,1,0,87,0.1386,0.0,0.3027
3.18,6,9,2.8,0.38,5,0.625,1,0,1,1,0,16,0.4667,0.625,0.719
3.37,5,9,3.0,0.37,1,0.125,1,1,0,0,1,19,0.4242,0.125,0.5098
2.02,7,9,2.8,-0.78,6,0.75,1,1,1,1,0,11,0.56,0.0,0.5896
2.91,6,7,2.8,0.11,2,0.25,0,1,0,0,0,15,0.4828,0.25,0.4815
3.65,8,8,2.5,1.15,5,0.625,1,1,1,1,0,6,0.7,0.625,0.9352
2.59,7,8,3.0,-0.41,4,0.5,0,1,1,1,0,55,0.2029,0.0,0.5127
2.92,6,10,2.5,0.42,5,0.625,0,1,1,1,0,46,0.2333,0.625,0.8147
2.88,7,7,3.0,-0.12,6,0.75,1,1,1,0,0,9,0.6087,0.0,0.7041
2.6,6,7,3.0,-0.4,5,0.625,0,1,1,1,0,59,0.1918,0.0,0.5081
3.84,5,6,3.0,0.84,7,0.875,0,1,1,1,1,16,0.4667,0.875,0.914
3.56,6,6,0.0,3.56,2,0.25,1,0,1,1,0,49,0.2222,0.25,0.6677
2.22,9,10,2.5,-0.28,6,0.75,1,0,1,0,0,66,0.175,0.0,0.6247
3.99,7,10,2.8,1.19,3,0.375,1,0,1,1,0,39,0.2642,0.375,0.6835
3.76,5,7,2.8,0.96,5,0.625,1,1,1,1,0,28,0.3333,0.625,0.927
2.57,7,9,3.2,-0.63,4,0.5,0,1,1,0,0,81,0.1474,0.0,0.4724
3.67,6,8,2.8,0.87,8,1.0,1,1,1,0,1,73,0.1609,1.0,0.9366
2.21,9,10,3.2,-0.99,2,0.25,1,0,1,1,0,76,0.1556,0.0,0.3538
4.0,6,7,2.5,1.5,4,0.5,1,1,1,1,0,14,0.5,0.5,0.9033
3.33,6,10,2.8,0.53,1,0.125,0,1,1,0,0,25,0.359,0.125,0.6598
3.3,5,7,0.0,3.3,5,0.625,0,1,1,0,0,35,0.2857,0.625,0.7839
2.18,5,9,3.0,-0.82,0,0.0,0,1,1,1,0,16,0.4667,0.0,0.3263
3.79,5,7,2.5,1.29,3,0.375,1,0,1,1,0,35,0.2857,0.375,0.7409
2.06,7,9,2.5,-0.44,0,0.0,0,0,0,0,1,23,0.3784,0.0,0.033
2.48,4,7,3.0,-0.52,2,0.25,1,1,1,1,0,44,0.2414,0.0,0.4733
2.29,10,10,2.8,-0.51,4,0.5,1,0,1,0,0,64,0.1795,0.0,0.4595
3.55,6,9,0.0,3.55,2,0.25,1,1,0,0,0,37,0.2745,0.25,0.5653
2.4,3,7,0.0,2.4,3,0.375,1,1,0,1,0,65,0.1772,0.375,0.6567
3.82,7,10,2.8,1.02,1,0.125,0,0,0,0,0,35,0.2857,0.125,0.2887
3.31,8,9,2.5,0.81,6,0.75,1,1,1,0,0,45,0.2373,0.75,0.94
2.07,4,8,2.5,-0.43,7,0.875,1,0,1,1,1,30,0.3182,0.0,0.6667
2.01,4,6,3.0,-0.99,4,0.5,1,1,0,0,1,8,0.6364,0.0,0.2655
2.1,8,10,2.5,-0.4,0,0.0,1,1,1,0,0,2,0.875,0.0,0.4486
3.21,9,9,2.8,0.41,0,0.0,0,1,1,0,0,17,0.4516,0.0,0.5736
3.6,5,9,2.8,0.8,6,0.75,1,0,1,0,0,56,0.2,0.75,0.8375
2.48,6,10,2.5,-0.02,8,1.0,0,1,1,1,1,9,0.6087,0.0,0.6218
3.7,7,9,0.0,3.7,7,0.875,0,1,1,0,0,43,0.2456,0.875,0.8289
2.11,3,7,2.5,-0.39,3,0.375,1,1,1,0,1,12,0.5385,0.0,0.511
3.6,6,7,0.0,3.6,4,0.5,1,1,1,0,0,34,0.2917,0.5,0.8745
3.86,3,6,2.5,1.36,1,0.125,0,1,1,1,0,25,0.359,0.125,0.6421
3.54,4,6,3.2,0.34,0,0.0,1,1,1,1,0,20,0.4118,0.0,0.607
3.4,5,9,3.2,0.2,6,0.75,1,1,1,0,0,47,0.2295,0.75,0.9325
3.68,9,10,2.8,0.88,3,0.375,1,1,1,1,0,81,0.1474,0.375,0.7818
2.08,4,6,2.8,-0.72,4,0.5,0,1,1,1,0,59,0.1918,0.0,0.4374
2.4,4,8,2.8,-0.4,3,0.375,1,1,1,0,0,22,0.3889,0.0,0.5113
2.25,3,6,3.2,-0.95,2,0.25,0,0,1,0,1,77,0.1538,0.0,0.2368
3.01,4,8,2.5,0.51,8,1.0,1,1,0,1,0,83,0.1443,1.0,0.6881
3.49,5,9,2.5,0.99,7,0.875,1,0,0,1,0,69,0.1687,0.875,0.6524
3.26,9,10,2.5,0.76,6,0.75,1,0,1,0,1,20,0.4118,0.75,0.7977
3.7,8,10,0.0,3.7,3,0.375,0,1,0,0,0,16,0.4667,0.375,0.5049
2.31,7,7,2.5,-0.19,6,0.75,1,0,1,1,0,88,0.1373,0.0,0.5825
3.47,7,10,3.2,0.27,3,0.375,0,0,1,1,0,81,0.1474,0.375,0.6165
2.39,8,9,3.2,-0.81,4,0.5,0,1,1,0,1,38,0.2692,0.0,0.4378
2.54,6,7,0.0,2.54,1,0.125,1,1,1,0,1,42,0.25,0.125,0.7068
3.42,6,7,2.8,0.62,6,0.75,0,0,0,0,1,48,0.2258,0.75,0.5276
3.96,6,6,2.8,1.16,0,0.0,1,1,1,1,0,80,0.1489,0.0,0.6837
3.22,9,10,2.8,0.42,6,0.75,1,0,1,1,1,27,0.3415,0.75,0.8782
2.11,6,7,2.8,-0.69,5,0.625,1,1,0,0,0,62,0.1842,0.0,0.3873
3.23,6,7,0.0,3.23,0,0.0,1,1,1,1,0,85,0.1414,0.0,0.6386
2.08,6,8,3.2,-1.12,4,0.5,1,0,0,0,0,27,0.3415,0.0,0.2141
3.77,5,6,3.5,0.27,2,0.25,1,1,1,1,0,26,0.35,0.25,0.8248
3.42,10,10,3.0,0.42,4,0.5,0,1,0,0,0,13,0.5185,0.5,0.5978
2.35,8,9,3.0,-0.65,0,0.0,1,1,1,0,0,66,0.175,0.0,0.4537
2.18,5,6,2.8,-0.62,6,0.75,1,1,0,0,1,25,0.359,0.0,0.3976
2.37,2,6,2.5,-0.13,4,0.5,0,1,1,0,0,2,0.875,0.0,0.5073
3.96,4,6,0.0,3.96,3,0.375,0,1,0,1,1,46,0.2333,0.375,0.4944
2.92,6,10,2.8,0.12,7,0.875,0,1,1,0,0,51,0.2154,0.875,0.8318
3.57,4,8,0.0,3.57,5,0.625,1,1,0,0,0,2,0.875,0.625,0.7317
3.27,6,9,3.2,0.07,5,0.625,1,1,1,1,0,67,0.1728,0.625,0.8611
3.14,4,6,2.8,0.34,1,0.125,1,0,1,0,1,51,0.2154,0.125,0.593
2.29,5,7,2.8,-0.51,4,0.5,1,1,1,0,1,43,0.2456,0.0,0.5559
3.89,8,8,2.5,1.39,6,0.75,1,1,1,0,0,31,0.3111,0.75,0.9386
2.6,6,7,3.5,-0.9,8,1.0,0,1,1,1,0,58,0.1944,0.0,0.4824
3.16,7,9,2.5,0.66,5,0.625,1,1,0,1,0,68,0.1707,0.625,0.6312
3.4,7,10,2.5,0.9,1,0.125,1,1,1,1,0,70,0.1667,0.125,0.7441
3.3,6,7,2.5,0.8,6,0.75,0,0,1,1,0,35,0.2857,0.75,0.7794
3.88,6,9,3.0,0.88,0,0.0,0,0,0,0,1,46,0.2333,0.0,0.2577
2.3,10,10,3.5,-1.2,2,0.25,0,1,0,0,0,23,0.3784,0.0,0.1539
3.02,9,10,2.5,0.52,8,1.0,1,1,1,1,0,20,0.4118,1.0,0.9767
2.81,5,6,3.2,-0.39,7,0.875,0,1,0,0,0,78,0.1522,0.0,0.2945
2.95,3,6,2.5,0.45,8,1.0,0,1,1,1,1,36,0.28,1.0,0.9146
2.24,9,10,3.0,-0.76,3,0.375,0,1,1,0,0,25,0.359,0.0,0.3569
2.27,10,10,0.0,2.27,6,0.75,0,1,0,0,0,66,0.175,0.75,0.5888
2.56,3,7,2.8,-0.24,6,0.75,1,1,1,0,1,63,0.1818,0.0,0.7911
2.61,4,8,3.0,-0.39,2,0.25,1,0,1,0,0,25,0.359,0.0,0.3963
2.86,6,8,2.8,0.06,8,1.0,1,1,1,1,0,16,0.4667,1.0,0.971
3.22,6,9,2.5,0.72,8,1.0,1,1,1,1,0,57,0.1972,1.0,0.9052
3.27,8,9,3.2,0.07,0,0.0,0,1,1,1,1,83,0.1443,0.0,0.7121
2.82,5,7,3.5,-0.68,6,0.75,1,0,1,1,0,14,0.5,0.0,0.5779
2.82,10,10,2.8,0.02,4,0.5,1,1,1,0,0,22,0.3889,0.5,0.8049
2.44,3,6,3.0,-0.56,6,0.75,1,1,1,0,0,84,0.1429,0.0,0.5934
3.18,3,6,3.0,0.18,4,0.5,1,1,1,1,0,66,0.175,0.5,0.9181
2.63,6,10,2.5,0.13,2,0.25,0,1,1,0,0,55,0.2029,0.25,0.6638
2.07,3,6,3.2,-1.13,0,0.0,1,1,1,0,0,31,0.3111,0.0,0.4164
2.84,7,10,2.5,0.34,4,0.5,1,1,0,0,0,43,0.2456,0.5,0.5978
2.95,6,7,3.0,-0.05,7,0.875,0,1,0,1,0,18,0.4375,0.0,0.3885
2.45,4,7,0.0,2.45,7,0.875,1,0,1,1,1,74,0.1591,0.875,0.906
3.14,3,6,2.5,0.64,2,0.25,0,1,1,0,0,46,0.2333,0.25,0.6589
3.13,7,10,2.8,0.33,7,0.875,0,0,1,0,0,72,0.1628,0.875,0.7293
3.4,5,7,2.8,0.6,3,0.375,1,0,1,0,0,79,0.1505,0.375,0.6281
3.3,5,6,3.2,0.1,5,0.625,1,1,0,0,0,9,0.6087,0.625,0.7274
3.3,8,8,3.5,-0.2,2,0.25,1,0,1,0,1,78,0.1522,0.0,0.4364
2.63,2,6,0.0,2.63,4,0.5,1,1,1,1,1,28,0.3333,0.5,0.9766
3.57,9,9,2.5,1.07,4,0.5,0,1,1,1,0,30,0.3182,0.5,0.7377
3.1,3,6,2.8,0.3,6,0.75,1,1,1,1,0,42,0.25,0.75,0.9695
2.86,8,8,2.8,0.06,4,0.5,1,0,1,1,0,27,0.3415,0.5,0.7931
3.25,3,7,2.8,0.45,4,0.5,0,1,1,1,1,31,0.3111,0.5,0.7756
2.72,5,6,3.2,-0.48,5,0.625,1,1,1,1,0,63,0.1818,0.0,0.557
3.03,6,6,3.0,0.03,3,0.375,1,1,1,0,0,29,0.3256,0.375,0.7705
3.47,4,8,0.0,3.47,4,0.5,0,1,1,1,0,55,0.2029,0.5,0.7494
3.77,6,7,2.8,0.97,0,0.0,1,1,0,0,0,32,0.3043,0.0,0.4481
3.84,2,6,3.0,0.84,7,0.875,1,1,0,0,0,30,0.3182,0.875,0.7651
3.01,6,6,2.8,0.21,1,0.125,1,0,1,0,0,13,0.5185,0.125,0.5787
3.04,9,10,0.0,3.04,7,0.875,1,1,1,1,0,78,0.1522,0.875,0.9392
3.6,9,9,2.8,0.8,6,0.75,1,1,1,1,0,11,0.56,0.75,0.9778
2.63,9,9,2.8,-0.17,8,1.0,1,1,1,1,0,50,0.2188,0.0,0.7429
3.67,7,10,2.5,1.17,0,0.0,0,1,1,0,0,24,0.3684,0.0,0.5751
2.99,4,6,3.0,-0.01,1,0.125,1,1,1,1,0,89,0.1359,0.0,0.5616
2.23,8,9,2.5,-0.27,0,0.0,1,1,1,1,0,7,0.6667,0.0,0.5466
2.14,5,9,2.8,-0.66,3,0.375,1,1,1,1,0,39,0.2642,0.0,0.4418
3.68,4,7,2.8,0.88,8,1.0,1,1,1,0,0,46,0.2333,1.0,0.9294
2.11,4,8,3.2,-1.09,6,0.75,1,1,1,0,1,89,0.1359,0.0,0.64
2.56,9,9,0.0,2.56,6,0.75,1,0,1,0,1,14,0.5,0.75,0.8686
2.67,6,9,0.0,2.67,7,0.875,1,1,1,1,0,75,0.1573,0.875,0.8836
2.35,5,7,2.5,-0.15,0,0.0,1,1,0,0,0,7,0.6667,0.0,0.2798
2.63,7,9,2.8,-0.17,7,0.875,1,1,1,1,1,27,0.3415,0.0,0.7978
3.49,6,9,2.5,0.99,2,0.25,0,1,1,0,0,76,0.1556,0.25,0.6355
2.03,5,6,3.0,-0.97,6,0.75,0,1,1,1,0,34,0.2917,0.0,0.5322
3.65,8,8,2.5,1.15,6,0.75,1,1,1,0,0,53,0.209,0.75,1.0
3.71,6,8,0.0,3.71,6,0.75,0,1,0,1,0,36,0.28,0.75,0.6524
2.74,7,7,2.8,-0.06,3,0.375,0,0,1,1,1,81,0.1474,0.0,0.4031
2.31,2,6,3.0,-0.69,5,0.625,0,1,1,1,0,9,0.6087,0.0,0.4471
3.2,6,6,3.2,0.0,4,0.5,1,0,0,1,1,89,0.1359,0.5,0.6564
2.24,5,9,3.0,-0.76,5,0.625,1,1,1,0,0,22,0.3889,0.0,0.544
2.73,6,10,2.8,-0.07,4,0.5,1,1,1,0,0,54,0.2059,0.0,0.6794
3.92,4,8,3.0,0.92,3,0.375,1,0,1,0,0,24,0.3684,0.375,0.6568
3.99,7,10,3.0,0.99,1,0.125,1,0,1,1,1,72,0.1628,0.125,0.6273
3.54,10,10,2.5,1.04,3,0.375,0,1,0,1,1,64,0.1795,0.375,0.575
2.62,6,9,2.8,-0.18,6,0.75,0,0,0,0,0,15,0.4828,0.0,0.2915
3.38,7,8,3.0,0.38,7,0.875,0,1,1,1,1,23,0.3784,0.875,0.7903
3.41,8,10,2.5,0.91,0,0.0,0,1,1,0,1,63,0.1818,0.0,0.5877
2.78,5,9,3.0,-0.22,1,0.125,1,0,1,0,1,46,0.2333,0.0,0.4326
3.28,8,10,2.8,0.48,4,0.5,0,1,0,0,0,50,0.2188,0.5,0.6073
2.02,7,10,2.8,-0.78,6,0.75,1,1,1,1,1,33,0.2979,0.0,0.7158
2.42,3,6,0.0,2.42,1,0.125,1,0,1,0,0,61,0.1867,0.125,0.6096
3.05,7,9,3.0,0.05,2,0.25,1,1,1,1,0,84,0.1429,0.25,0.8088
2.33,8,9,3.2,-0.87,0,0.0,1,1,1,1,0,10,0.5833,0.0,0.4048
2.33,8,10,0.0,2.33,0,0.0,1,1,1,0,0,63,0.1818,0.0,0.7142
3.67,4,7,2.8,0.87,1,0.125,1,0,1,0,1,85,0.1414,0.125,0.5988
3.98,9,10,0.0,3.98,6,0.75,1,1,1,1,0,20,0.4118,0.75,0.953
3.11,7,8,0.0,3.11,7,0.875,1,1,1,1,0,38,0.2692,0.875,0.9146
3.68,4,7,3.5,0.18,4,0.5,1,1,1,0,1,52,0.2121,0.5,0.9442
3.98,6,6,2.8,1.18,1,0.125,1,1,1,0,0,70,0.1667,0.125,0.6106
2.28,7,7,2.8,-0.52,8,1.0,0,1,1,0,0,62,0.1842,0.0,0.5228
2.9,9,10,2.5,0.4,2,0.25,1,1,1,0,0,90,0.1346,0.25,0.7953
2.79,6,9,3.5,-0.71,1,0.125,1,0,1,0,0,51,0.2154,0.0,0.3149
2.16,6,9,2.5,-0.34,1,0.125,0,1,0,1,0,79,0.1505,0.0,0.0927
3.51,8,10,3.0,0.51,3,0.375,0,1,1,0,1,47,0.2295,0.375,0.6216
2.87,3,7,2.5,0.37,6,0.75,0,1,1,1,0,29,0.3256,0.75,0.8617
2.94,6,9,0.0,2.94,3,0.375,0,1,1,0,0,61,0.1867,0.375,0.7424
2.3,3,7,3.0,-0.7,4,0.5,0,1,1,1,0,37,0.2745,0.0,0.4488
2.36,6,10,0.0,2.36,3,0.375,1,0,1,1,1,60,0.1892,0.375,0.771
3.81,7,8,3.0,0.81,8,1.0,1,1,1,0,0,59,0.1918,1.0,0.9317
2.09,6,10,2.5,-0.41,6,0.75,1,1,0,0,1,7,0.6667,0.0,0.4533
2.47,7,9,3.0,-0.53,5,0.625,1,1,1,0,0,49,0.2222,0.0,0.589
2.58,7,9,3.0,-0.42,3,0.375,0,1,1,0,0,2,0.875,0.0,0.3975
2.98,6,10,3.0,-0.02,4,0.5,1,0,1,1,0,37,0.2745,0.0,0.6074
3.17,9,9,0.0,3.17,7,0.875,0,1,1,1,0,60,0.1892,0.875,0.7784
2.99,7,7,3.0,-0.01,5,0.625,0,1,1,1,0,59,0.1918,0.0,0.5355
2.17,7,8,3.5,-1.33,7,0.875,1,1,1,1,0,10,0.5833,0.0,0.6218
2.49,7,8,2.5,-0.01,0,0.0,1,1,1,0,0,82,0.1458,0.0,0.5961
3.69,3,6,2.5,1.19,7,0.875,1,1,1,0,0,67,0.1728,0.875,0.9443
3.28,8,8,3.2,0.08,8,1.0,1,0,0,0,0,28,0.3333,1.0,0.6086
3.3,7,8,2.5,0.8,6,0.75,1,1,1,1,0,41,0.2545,0.75,1.0
3.34,5,7,3.0,0.34,8,1.0,1,1,0,0,0,12,0.5385,1.0,0.745
3.53,5,6,3.0,0.53,5,0.625,1,1,1,0,1,33,0.2979,0.625,0.8978
2.12,8,8,0.0,2.12,2,0.25,0,0,0,1,1,61,0.1867,0.25,0.4191
2.73,7,8,2.8,-0.07,5,0.625,0,1,1,0,1,80,0.1489,0.0,0.5657
3.08,2,6,2.8,0.28,5,0.625,1,1,1,0,0,54,0.2059,0.625,0.8488
2.68,6,9,2.5,0.18,1,0.125,1,1,1,0,1,26,0.35,0.125,0.7966
3.69,2,6,3.2,0.49,1,0.125,0,1,1,0,1,82,0.1458,0.125,0.6539
2.97,3,6,2.5,0.47,2,0.25,0,1,0,0,0,49,0.2222,0.25,0.5532
3.54,8,8,2.8,0.74,4,0.5,0,1,1,0,0,67,0.1728,0.5,0.7335
