text,label
"Subject: Certification Training — AWS & Node.js. A sponsored training program on AWS is being offered at Amazon. Certificate provided. Register before September 1, 2025.",1
"Subject: Google DevSprint 2025 — Applications Open. Hello Developer, DevSprint is now accepting applications. Build something impactful and win exciting prizes. Deadline: March 15, 2025.",1
Subject: Birthday Wishes — Hamza Sheikh. Wishing a very happy birthday to our dear Hamza Sheikh! Join us for a small celebration in the common room after evening classes.,0
"Subject: Job Alert: Junior Full Stack Developer at Meta. A new job matching your profile has been posted on our platform. Required skills: Git, Python. CGPA requirement: 2.5+.",1
"Subject: Scholarship Opportunity — LUMS Financial Aid 2025. Dear Student, applications for the LUMS Financial Aid are now open. Award: PKR 500,000 per semester. Minimum CGPA: 2.8. Apply by June 30, 2025.",1
"Subject: Monthly Newsletter — June 2025. Dear Reader, in this edition we cover campus life highlights, upcoming events, faculty achievements, and student success stories.",0
"Subject: Industry Workshop Invitation — Taskeen. You are invited to attend a professional workshop on Blockchain organized by Taskeen. Date: April 20, 2025. Venue: Islamabad.",1
"Subject: Farewell Party — Final Year Batch 2025. You are cordially invited to the farewell dinner for the graduating batch of 2025. Venue: University Auditorium. Date: May 31, 2025. Dress code: formal.",0
"Subject: Blood Donation Drive — October 15, 2025. The social welfare society is organizing a blood donation camp on October 15, 2025. Donate blood, save a life. Walk-ins welcome.",0
"Subject: Industry Workshop Invitation — Telenor. You are invited to attend a professional workshop on UI/UX Design organized by Telenor. Date: September 1, 2025. Venue: Karachi.",1
Subject: Election Results Announcement — Student Body 2025. We are pleased to announce the results of the student council elections. Thank you to all candidates who participated.,0
"Subject: Certification Training — Docker & Python. A sponsored training program on Docker is being offered at Google. Certificate provided. Register before April 1, 2025.",1
"Subject: Meet Your Candidate — Fatima Khan for President. Hi everyone, I'm Fatima Khan and I'm running for Student Council President. Here's my manifesto. Your vote means everything.",0
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: April 1, 2025.",1
Subject: Birthday Wishes — Fatima Khan. Wishing a very happy birthday to our dear Fatima Khan! Join us for a small celebration in the common room after evening classes.,0
"Subject: Lost: AirPods Case — Seminar Hall. I left my AirPods case (white, engraved) in the seminar hall after the event on November 30, 2025. Please DM if found.",0
"Subject: Meet Your Candidate — Usman Malik for President. Hi everyone, I'm Usman Malik and I'm running for Student Council President. Here's my manifesto. Your vote means everything.",0
"Subject: HEC Need-Based Scholarship 2025. Dear Student, the Higher Education Commission is accepting applications for need-based scholarships. Eligible: students with CGPA 2.5+. Last date: April 10, 2025.",1
"Subject: Google Summer of Code 2025 — Applications Open. Hello Developer, GSoC is now accepting student proposals. Work with open-source organizations and earn a stipend. Deadline: May 1, 2025.",1
Subject: Found: Student ID Card — Please Claim. A student ID card was found near the library entrance. Owner can collect it from the security office.,0
"Subject: Blood Donation Drive — November 30, 2025. The social welfare society is organizing a blood donation camp on November 30, 2025. Donate blood, save a life. Walk-ins welcome.",0
"Subject: Blood Donation Drive — November 30, 2025. The social welfare society is organizing a blood donation camp on November 30, 2025. Donate blood, save a life. Walk-ins welcome.",0
"Subject: IEEE Programming Contest — Register by July 15, 2025. IEEE Student Branch invites you to participate in the annual programming contest. Individual and team categories available.",1
"Subject: Portal Maintenance Notice — September 1, 2025. The student portal will be under maintenance on September 1, 2025 from 11 PM to 2 AM. Services will be temporarily unavailable.",0
"Subject: Student Transport Schedule Update. Dear Students, the shuttle service route has been updated effective July 15, 2025. Please check the new timings on the portal.",0
"Subject: DevSprint — Register Before April 1, 2025. Hi Developer, DevSprint is now open for registration. Form a team of 2-4 and compete for cash prizes worth PKR 1,000,000. Theme: Artificial Intelligence.",1
Subject: Domino's Weekend Offer — 50% Off. Don't miss our weekend pizza deal. Order online and get 50% off on all large pizzas. Offer valid till Sunday.,0
"Subject: Graduate Trainee Program — Bykea 2025. Applications are open for the Bykea Graduate Trainee Program. Eligible degrees: CS, SE, IT, EE. Apply by August 1, 2025.",1
"Subject: Paid Internship — Artificial Intelligence Division at Meezan Bank. We invite applications from final-year students for a full-time internship starting September. Stipend: PKR 50,000/month.",1
"Subject: Walk-in Interview — Research Assistant at P@SHA. You are invited to attend a walk-in interview on May 31, 2025 at P@SHA office, Faisalabad. Bring your CV and transcript.",1
"Subject: Internship Opening at HBL — Apply by August 31, 2025. Dear Student, we are hiring motivated undergraduates for a paid summer internship in Machine Learning. Shortlisted candidates will be contacted for an online test.",1
"Subject: Library Fine Reminder — Action Required. Dear Student, your library account has an outstanding fine of Rs. 300. Please clear the dues before the end of this week.",0
"Subject: Attendance Shortage Warning. Dear Student, your attendance in SE301 has fallen below 75%. Further absences may result in debarment from the final exam.",0
"Subject: Hiring: Research Assistant — Zong (Rawalpindi). Zong is looking for a Research Assistant to join their UI/UX Design team. Fresh graduates are encouraged to apply. Last date: March 15, 2025.",1
"Subject: Blood Donation Drive — July 15, 2025. The social welfare society is organizing a blood donation camp on July 15, 2025. Donate blood, save a life. Walk-ins welcome.",0
"Subject: Survey Request — Campus Satisfaction. Dear Student, please take 5 minutes to fill out our campus satisfaction survey. Your feedback helps us improve.",0
"Subject: Google HexaHack 2025 — Applications Open. Hello Developer, HexaHack is now accepting applications. Build something impactful and win exciting prizes. Deadline: November 30, 2025.",1
"Subject: Lost: Black JanSport Backpack — CS Department. Hi, I lost my black JanSport backpack near the CS lab on June 30, 2025. It had my charger and notebooks. Please contact if found.",0
"Subject: AIHack — Register Before September 1, 2025. Hi Developer, AIHack is now open for registration. Form a team of 2-4 and compete for cash prizes worth PKR 100,000. Theme: Natural Language Processing.",1
"Subject: Fully Funded Fellowship — Stripe UI/UX Design Program. We are pleased to announce the Stripe Fellowship for students pursuing UI/UX Design. Covers tuition, stipend, and mentorship.",1
"Subject: Internship Alert: Cybersecurity Analyst at Telenor. A new internship matching your profile has been posted. Requirements include AWS and Python. Last date to apply is August 1, 2025.",1
"Subject: Paid Internship — Artificial Intelligence Division at HBL. We invite applications from final-year students for a full-time internship starting December. Stipend: PKR 50,000/month.",1
"Subject: Job Alert: Junior Cybersecurity Analyst at Netsol Technologies. A new job matching your profile has been posted on our platform. Required skills: Java, SQL. CGPA requirement: 3.0+.",1
"Subject: Free Workshop: PostgreSQL Bootcamp — November 30, 2025. Dear Student, Bytedance is hosting a free 2-day workshop on PostgreSQL for university students. Seats are limited — register now.",1
"Subject: Survey Request — Campus Satisfaction. Dear Student, please take 5 minutes to fill out our campus satisfaction survey. Your feedback helps us improve.",0
"Subject: Fee Submission Deadline — October 15, 2025. Dear Student, please submit your semester fee before October 15, 2025 to avoid a late surcharge. Visit the accounts office.",0
"Subject: Paid Internship — Cloud Computing Division at PTCL. We invite applications from final-year students for a full-time internship starting December. Stipend: PKR 30,000/month.",1
"Subject: National Hackathon — DataFest. Dear Student, we invite you to participate in DataFest, hosted by PTCL. Solo or team registrations open till June 30, 2025.",1
